timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
16272017,7.59774e-06,-1.72281e-05,-0.000114891,0.999989,4.58464e-05,-1.85636e-05,-0.00478466,1.0,0.0,0.0,0.0,0
16304319,-0.000103807,6.95397e-05,-4.44668e-06,0.999989,4.48527e-05,-1.91746e-05,-0.00472938,1.0,0.0,0.0,0.0,0
16334343,0.000106167,7.17207e-06,4.2506e-05,0.999989,4.43674e-05,-1.95201e-05,-0.00468212,1.0,0.0,0.0,0.0,0
16366834,3.83438e-05,-4.68377e-05,-2.67828e-05,0.999989,4.40078e-05,-1.99555e-05,-0.00463191,1.0,0.0,0.0,0.0,0
16399313,-4.04081e-05,-0.000138888,-4.40416e-05,0.99999,4.35298e-05,-1.98828e-05,-0.00457986,1.0,0.0,0.0,0.0,0
16431841,-0.000102682,-3.01788e-05,4.17824e-05,0.99999,4.29826e-05,-2.04529e-05,-0.00452581,1.0,0.0,0.0,0.0,0
16461834,-0.000157323,-1.41689e-05,1.27348e-06,0.99999,4.20376e-05,-2.07824e-05,-0.00447857,1.0,0.0,0.0,0.0,0
16491845,-4.00339e-05,-4.20659e-05,-5.0311e-05,0.99999,4.19921e-05,-2.11788e-05,-0.00442836,1.0,0.0,0.0,0.0,0
16521837,-0.000130737,5.77538e-05,-1.07592e-05,0.99999,4.20094e-05,-2.05693e-05,-0.0043785,1.0,0.0,0.0,0.0,0
16556831,-7.16035e-06,0.000114506,4.2487e-05,0.999991,4.07502e-05,-2.0406e-05,-0.00431765,1.0,0.0,0.0,0.0,0
16586884,6.81158e-05,0.000123785,2.63469e-05,0.999991,4.0809e-05,-2.02953e-05,-0.00427119,1.0,0.0,0.0,0.0,0
16616844,-9.92957e-05,-1.26351e-05,7.86595e-05,0.999991,3.97539e-05,-2.03878e-05,-0.00422149,1.0,0.0,0.0,0.0,0
16651864,1.00669e-05,5.8496e-05,-4.42231e-05,0.999991,3.88411e-05,-2.01538e-05,-0.00416967,1.0,0.0,0.0,0.0,0
16681818,-9.81645e-05,4.67266e-05,-3.6e-05,0.999992,3.8678e-05,-2.02492e-05,-0.00412345,1.0,0.0,0.0,0.0,0
16714336,4.57202e-05,0.000174078,0.000125322,0.999992,3.85666e-05,-1.93513e-05,-0.00406275,1.0,0.0,0.0,0.0,0
16746833,-2.81611e-05,5.95445e-05,-0.000104941,0.999992,3.82047e-05,-1.85238e-05,-0.00401544,1.0,0.0,0.0,0.0,0
16776833,2.26392e-05,-8.56175e-06,6.133e-05,0.999992,3.80425e-05,-1.83453e-05,-0.00396718,1.0,0.0,0.0,0.0,0
16806862,-0.000105738,-0.000131196,0.000145137,0.999992,3.7991e-05,-1.78652e-05,-0.00392366,1.0,0.0,0.0,0.0,0
16840426,-4.11069e-05,1.16107e-05,-1.14798e-05,0.999992,3.75509e-05,-1.77515e-05,-0.00387371,1.0,0.0,0.0,0.0,0
16871815,0.000125741,-0.000116979,-1.1114e-06,0.999993,3.70403e-05,-1.77461e-05,-0.00381936,1.0,0.0,0.0,0.0,0
16904094,-2.71465e-05,-1.43072e-05,0.000134385,0.999993,3.61456e-05,-1.6983e-05,-0.00377677,1.0,0.0,0.0,0.0,0
16931605,6.71209e-06,-1.17171e-05,0.000210572,0.999993,3.5512e-05,-1.67116e-05,-0.0037368,1.0,0.0,0.0,0.0,0
16966584,-5.88817e-05,4.95913e-06,2.79508e-05,0.999993,3.45475e-05,-1.59798e-05,-0.00367867,1.0,0.0,0.0,0.0,0
16996617,-2.17792e-05,-6.37255e-05,8.45596e-05,0.999993,3.43168e-05,-1.61834e-05,-0.0036347,1.0,0.0,0.0,0.0,0
17029085,1.00911e-06,-1.21902e-05,7.63373e-05,0.999994,3.32439e-05,-1.60503e-05,-0.00358795,1.0,0.0,0.0,0.0,0
17061603,-2.61865e-05,9.18549e-05,0.000153611,0.999994,3.22877e-05,-1.57562e-05,-0.0035412,1.0,0.0,0.0,0.0,0
17091583,-1.60191e-05,0.000147878,-1.17556e-05,0.999994,3.14272e-05,-1.50665e-05,-0.00349685,1.0,0.0,0.0,0.0,0
17124105,-0.000124909,4.64761e-05,0.000102896,0.999994,3.0795e-05,-1.44393e-05,-0.00345108,1.0,0.0,0.0,0.0,0
